team_id,team_market,team_name,team_abbr,player_id,player_name,position,primary_position,jersey_number,player_status,injury_id,injury_status,injury_type,injury_desc,injury_start,injury_update
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,d4bf1d64-870f-40fc-95a6-45ed8c1b8696,A.J. Puk,P,RP,33,D60,c83a0670-f576-4716-a9da-bd65749c4135,D60,Elbow,The Arizona Diamondbacks transferred LHP A.J. Puk from the 15-day injured list to the 60-day injured list with a left elbow inflammation.,2025-04-19,2025-05-01
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,c55e9b75-ed61-4ea6-8cad-ff10854f7c80,Blake Walston,P,SP,48,D60,b637023b-b347-4439-898f-b0bb2e93efa2,D60,Elbow,The Arizona Diamondbacks placed LHP Blake Walston on the 60-day injured list as he recovers from Tommy John surgery. He's expected to miss the 2025 season.,2025-03-23,2025-03-23
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,0b72206e-0b85-43b9-a836-8a538269c2e1,Christian Montes De Oca,P,RP,59,D60,962e04b0-d96c-49b6-a80c-0b8097290556,D60,Elbow,The Arizona Diamondbacks transferred RHP Christian Montes De Oca from the 15-day injured list to the 60-day injured list with a right elbow inflammation.,2025-06-10,2025-06-19
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,3ce2509f-eec9-4d02-aa76-0dce03029347,Corbin Burnes,P,SP,39,D60,6241cb53-b548-4599-8f07-1a0de03097bb,D60,Elbow,The Arizona Diamondbacks transferred RHP Corbin Burnes to the 60-day injured list with right elbow inflammation.,2025-06-02,2025-06-07
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,41de1f31-e472-4fdc-a0e3-082f81a51cef,Cristian Mena,P,SP,64,D60,4a03fdb1-7cbf-46d6-8f57-89ce34b07c09,D60,Shoulder,The Arizona Diamondbacks transferred RHP Cristian Mena from the 15-day injured list to the 60-day injured list with a right shoulder strain.,2025-06-07,2025-06-10
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,049f14e2-3e08-4485-8019-a3891d30501b,Justin Martinez,P,RP,63,D60,fcca8574-d2f6-4a78-9bc1-24c04e378a8f,D60,Elbow,The Arizona Diamondbacks placed RHP Justin Martinez on the 60-day injured list with a right UCL sprain.,2025-06-09,2025-06-15
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,016e7b25-5855-447a-aa10-10372bcc1fa3,Kevin Ginkel,P,RP,37,D60,a2a7e121-b15d-4998-9175-3d2bab044ad6,D60,Shoulder,The Arizona Diamondbacks transferred RHP Kevin Ginkel to the 60-day injured list with a sprained right shoulder.,2025-08-04,2025-08-06
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,0e9eddf6-e2b9-48e0-9f34-98e7f0c37988,Pavin Smith,IF,1B,26,D60,654504b3-e9de-4e37-844a-8019983af6a8,D60,Quadriceps,The Arizona Diamondbacks placed INF Pavin Smith on the 60-day injured list due to a left quad strain.,2025-08-27,2025-09-05
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,7a0da377-a34c-42ba-ac84-5815ad1c0aae,Tommy Henry,P,RP,47,D60,c6d39806-8dce-4cfd-9a7b-4f585bf0c7d1,D60,Elbow,The Arizona Diamondbacks placed LHP Tommy Henry on the 60-day injured list due to left ulnar collateral ligament surgery.,2025-07-06,2025-07-06
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,d9026eb2-ed6d-427e-87e1-eaa4dbd82d70,AJ Smith-Shawver,P,SP,32,D60,e6461c78-49d2-4c84-a394-6c4265cb40ca,D60,Calf/Elbow,"The Atlanta Braves transferred RHP AJ Smith-Shawver on the 15-day injured list to the 60-day injured list due to a strained right elbow.
Smith-Shawver underwent Tommy John surgery and will miss the remainder of the 2025 season.",2025-05-29,2025-06-09
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,982edc12-b347-4998-80e4-5f088f2a3378,Aaron Bummer,P,RP,49,D60,df19cb7a-60e3-437d-9cfb-71f8df5a9c15,D60,Shoulder,The Atlanta Braves transferred LHP Aaron Bummer to the 60-day injured list due to a left shoulder inflammation.,2025-08-24,2025-09-18
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,4ee9e14f-2436-4ca4-a9c2-6557d8d86769,Austin Riley,IF,3B,27,D60,a4821379-3a93-48a0-9c1f-76cd5d63c915,D60,Abdominal,The Atlanta Braves transferred INF Austin Riley from the 10-day injured list to the 60-day injured list with a strained lower abdominal muscle.,2025-08-03,2025-09-01
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,5b716c3b-2a71-475d-bed9-09434d9b7744,Daysbel Hernández,P,RP,62,D60,4a1583fe-edbd-442c-b3ef-6dea07ac7e03,D60,Shoulder,The Atlanta Braves transferred RHP Daysbel Hernández to the 60-day injured list with right shoulder inflammation.,2025-09-09,2025-09-21
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,5a6101eb-bc40-47af-824a-0f9d1dbe2e0d,Grant Holmes,P,SP,66,D60,c95412d6-0d7f-4056-8857-a8af2798a292,D60,Elbow,The Atlanta Braves transferred RHP Grant Holmes to the 60-day injured list with right elbow inflammation.,2025-07-27,2025-07-27
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,bff726f2-15df-4bdf-80e1-211b284b299f,Jake Fraley,OF,RF,16,D60,24e6ac97-1a01-467b-a701-edd50449ef12,D60,Oblique,The Atlanta Braves transferred OF Jake Fraley from the 10-day injured list to the 60-day injured list with a strained right oblique muscle.,2025-09-11,2025-09-17
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,49812b41-643c-4356-b6eb-ffd29df4f653,Joe Jiménez,P,RP,77,D60,a694bc9e-157f-4daa-8713-7ee187f60d55,D60,Knee,The Atlanta Braves transferred RHP Joe Jiménez from 15-day injured list to the 60-day injured list as he recovers from knee surgery.,2025-03-24,2025-03-31
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,942dc231-6052-4410-9bad-e94e465bc914,Reynaldo López,P,SP,40,D60,ac0e8a6e-43ea-4877-96bf-eb0a7c4dbe56,D60,Shoulder,The Atlanta Braves transferred RHP Reynaldo López to the 60-day injured list as he recovers from arthroscopic shoulder surgery.,2025-03-31,2025-04-03
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,312edbf0-0528-4e69-a3cb-1b0c26275965,Sean Murphy,C,C,12,D60,0f739979-bb13-4d9c-86a6-b33aae87d8d3,D60,Hip,The Atlanta Braves transferred C Sean Murphy from the 10-day injured list to the 60-day injured list with a right hip labral tear.,2025-09-08,2025-09-16
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,5ca58873-9c77-4e87-bcdb-63b818a84864,Spencer Schwellenbach,P,SP,56,D60,e01381b4-0551-458a-bd2d-1f40491179c7,D60,Elbow,The Atlanta Braves transferred RHP Spencer Schwellenbach from the 15-day injured list to the 60-day injured list with a fractured right elbow.,2025-06-29,2025-07-06
75729d34-bca7-4a0f-b3df-6f26c6ad3719,Baltimore,Orioles,BAL,623e9837-a580-43f3-a524-74342173fe67,Brandon Young,P,SP,63,D60,ccd85b08-8678-4727-b549-54b37931185c,D60,Hamstring,The Baltimore Orioles transferred RHP Brandon Young to the 60-day injured list from the 15-day injured list with a strained left hamstring.,2025-08-21,2025-08-27
75729d34-bca7-4a0f-b3df-6f26c6ad3719,Baltimore,Orioles,BAL,f9ab5bbf-bb91-4a1a-9fe7-c8dd4eb9022f,Félix Bautista,P,RP,74,D60,e16f48a4-0b9e-4fdc-9ce8-c0971245d8f0,D60,Shoulder,The Baltimore Orioles transferred RHP Félix Bautista to the 60-day injured list due to right shoulder surgery.,2025-07-21,2025-08-22
75729d34-bca7-4a0f-b3df-6f26c6ad3719,Baltimore,Orioles,BAL,8e17fe93-87da-4a6c-a63e-32a8083470cc,Grayson Rodriguez,P,SP,30,D60,fe2ff1e3-e352-4bff-a08f-5268796bef6c,D60,Elbow,The Baltimore Orioles said on Friday (Aug. 1) that RHP Grayson Rodriguez will not need reconstruction on his elbow injury.,2025-03-27,2025-08-01
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,df569e68-70ff-479b-8839-554ebd6ea2fb,Hunter Dobbins,P,SP,73,D60,c006e0c5-7736-4efd-b0c9-61fa1ebdf65e,D60,ACL,The Boston Red Sox transferred RHP Hunter Dobbins from the 15-day injured list to the 60-day injured list with a right ACL tear.,2025-07-11,2025-07-31
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,168e458f-a73b-4361-b25b-31fe1eb50e61,Josh Winckowski,P,RP,25,D60,0147e6e8-eb2b-4fa8-babe-f53f684d8a78,D60,Elbow,The Boston Red Sox placed RHP Josh Winckowski on the 60-day injured list as he recovers from elbow inflammation in mid-May.,2025-06-07,2025-06-07
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,d548d8c4-f974-4ee8-873f-16b72429d2c3,Kutter Crawford,P,SP,50,D60,93b00e94-5c36-4976-b6a7-3eb0c08a46bd,D60,Knee,The Boston Red Sox placed RHP Kutter Crawford on the 60-day injured list as he recovers from right patellar tendinopathy. Crawford will undergo what will likely be season-ending surgery on his right wrist as reported on (Jun. 25) Wednesday.,2025-03-24,2025-05-16
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,1d2d4e69-08fb-4f8a-98bb-839344561807,Liam Hendriks,P,RP,31,D60,732e3aae-70de-4d08-9209-76d3c35dfce4,D60,Hip,The Boston Red Sox transferred RHP Liam Hendriks to the 60-day injured list with right hip inflammation.,2025-05-28,2025-07-08
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,28199545-5889-459a-bae2-4052a3409db9,Luis Guerrero,P,RP,99,D60,0501e10d-17d3-4d63-89eb-246874911c8e,D60,Elbow,The Boston Red Sox transferred RHP Luis Guerrero to the 60-day injured list due to a right elbow strain.,2025-06-28,2025-08-02
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,f9b432ce-f49c-4da0-8970-d3654041ea28,Marcelo Mayer,IF,3B,39,D60,4b96a53e-2ee8-4b33-a98c-5bbd2d53e0c8,D60,Wrist,The Boston Red Sox transferred INF Marcelo Mayer from the 10-day injured list to the 60-day injured list due to a sprained right wrist.,2025-07-24,2025-09-01
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,f69252fd-0aa5-4043-9875-d0aa4915056a,Patrick Sandoval,P,SP,43,D60,61083a39-baf2-479f-8889-585f31d33bda,D60,Elbow,The Boston Red Sox placed LHP Patrick Sandoval on the 60-day injured list as he recovers from his Tommy John surgery.,2025-02-15,2025-02-15
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,1b0ad742-0bc5-49b0-abe0-005e8581b1d3,Tanner Houck,P,SP,89,D60,40883add-53e3-43fb-8eb3-fa510dceb6ca,D60,Flexor,The Boston Red Sox reported on Saturday (Aug. 2) that RHP Tanner Houck will undergo Tommy John surgery due to a right flexor pronator strain.,2025-05-13,2025-08-02
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,3a1835ea-ac3e-4a62-a5ef-7705c26dd802,Triston Casas,IF,1B,36,D60,dddd85b5-b0ac-4424-9f11-ae32ccc6d872,D60,Knee,"The Boston Red Sox transferred INF Triston Casas to the 60-day injured list due to a left patellar tendon rupture. Casas will be off crutches in two weeks and expects to be ready for Opening Day next season, Jen McCaffrey of The Athletic reports.",2025-05-02,2025-06-03
93941372-eb4c-4c40-aced-fe3267174393,Boston,Red Sox,BOS,c096bb04-1a2a-4c31-8613-94abc3f32011,Vaughn Grissom,IF,2B,5,D60,c36504be-abac-4e4a-9fdf-badda4115ca7,D60,Foot,The Boston Red Sox placed INF Vaughn Grissom on the 60-day injured list with plantar fasciitis.,2025-09-09,2025-09-09
55714da8-fcaf-4574-8443-59bfb511a524,Chicago,Cubs,CHC,70f7f1a5-e82d-45c9-8fb1-7ba495797690,Justin Steele,P,SP,35,D60,c8950cb4-dc71-4c7d-9208-45b66e26b4a5,D60,Elbow,The Chicago Cubs transferred LHP Justin Steele from the 15-day injured list to the 60-day injured list and will undergo season-ending surgery to repair his flexor tendon and address UCL damage in his left elbow.,2025-04-09,2025-04-23
47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,Chicago,White Sox,CWS,7d2708e6-b548-4ca8-8c71-98c8a685df7f,Drew Thorpe,P,SP,33,D60,b816e016-3fb5-45d4-afab-4c00e9d79752,D60,Elbow,The Chicago White Sox placed RHP Drew Thorpe on the 60-day injured list as he recovers from Tommy John surgery. He's expected to miss the 2025 season.,2025-03-27,2025-03-27
47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,Chicago,White Sox,CWS,aa0edc16-ae30-4789-a70f-00f010d112cb,Ky Bush,P,SP,,D60,6e37d10c-c38e-4bc4-bf97-060934b05254,D60,Elbow,The Chicago White Sox placed LHP Ky Bush on the 60-day injured list as he recovers from Tommy John surgery.,2025-02-17,2025-02-17
47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,Chicago,White Sox,CWS,205f6104-6a51-4200-ade8-0b7ded90ae9d,Prelander Berroa,P,RP,,D60,2190f23d-c46e-43fc-9d08-8106ba8179ec,D60,Elbow,The Chicago White Sox placed RHP Prelander Berroa on the 60-day injured list as he recovers from Tommy John surgery. He's expected to miss the 2025 season.,2025-03-23,2025-03-23
c874a065-c115-4e7d-b0f0-235584fb0e6f,Cincinnati,Reds,CIN,45b2906b-e65a-450e-aefd-035284937324,Brandon Williamson,P,SP,65,D60,d197f83e-f20a-4593-a99a-ef1ee1604494,D60,Elbow,The Cincinnati Reds placed LHP Brandon Williamson on the 60-day injured list with a left elbow strain.,2025-03-26,2025-03-26
c874a065-c115-4e7d-b0f0-235584fb0e6f,Cincinnati,Reds,CIN,660eaf2b-18dd-417d-9a19-873eda064463,Carson Spiers,P,RP,68,D60,12c0a029-a1e5-4628-bdd2-0cad1b849ee6,D60,Shoulder,The Cincinnati Reds transferred RHP Carson Spiers from the 15-day injured list to the 60-day injured list as he recovers from a right shoulder impingement.,2025-04-20,2025-05-23
c874a065-c115-4e7d-b0f0-235584fb0e6f,Cincinnati,Reds,CIN,1207034c-28e9-40f0-8411-3c0768807b09,Julian Aguiar,P,SP,39,D60,20de0dc7-0627-4d40-94d6-543baff75246,D60,Elbow,"The Cincinnati Reds placed RHP Julian Aguiar on the 60-day injured list as he recovers from Tommy John surgery. Aguiar will miss the entire 2025 season after undergoing Tommy John surgery, Mark Sheldon of MLB.com reports.",2025-02-13,2025-02-13
c874a065-c115-4e7d-b0f0-235584fb0e6f,Cincinnati,Reds,CIN,65e665b2-cd64-4bfe-a7c5-2afa492e7eff,Rhett Lowder,P,SP,25,D60,b2607033-baaa-4c31-926e-40ec90cc9180,D60,Forearm,The Cincinnati Reds placed RHP Rhett Lowder on the 60-day injured list.,2025-03-26,2025-06-04
c874a065-c115-4e7d-b0f0-235584fb0e6f,Cincinnati,Reds,CIN,f8de6e52-8105-4fca-8062-0d024fab1449,Tyler Callihan,OF,LF,32,D60,780600eb-baae-4229-b4ab-83a0b21636fc,D60,Forearm,The Cincinnati Reds placed INF Tyler Callihan on the 60-day injured list with a left forearm fracture.,2025-05-05,2025-05-09
80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Cleveland,Guardians,CLE,2f674dee-9b74-4058-851c-9219c807ecee,Andrew Walters,P,RP,91,D60,1e8c91d1-cc2c-4ef0-8568-b7e307849f6b,D60,Lat,The Cleveland Guardians transferred RHP Andrew Walters to the 60-day injured list with a right lat strain.,2025-05-31,2025-06-06
80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Cleveland,Guardians,CLE,32a615d1-9a88-4cd0-be2f-d8f1d731715e,Ben Lively,P,SP,39,D60,8504b0c3-5541-4b4f-a12c-8893eededa93,D60,Forearm,The Cleveland Guardians transferred C Max Stassi from the 15-day injured list to the 60-day injured list. Lively is set to undergo season-ending UCL surgery and will miss the remainder of the season.,2025-05-12,2025-05-30
80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Cleveland,Guardians,CLE,d6c41179-8aef-407c-843d-225a397935f0,John Means,P,SP,47,D60,54a1d2b1-a4bc-42f3-8a33-0aae52ee46f8,D60,Elbow,The Cleveland Guardians transferred LHP John Means from the 15-day injured list to the 60-day injured list as he recovers from UCL revision.,2025-03-27,2025-04-08
80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Cleveland,Guardians,CLE,19531254-3669-4d66-a1ac-c1264e6cb3bb,Sam Hentges,P,RP,31,D60,3285e840-10e2-4f76-b34f-ba6c1d1e5558,D60,Shoulder,The Cleveland Guardians placed LHP Sam Hentges on the 60-day injured list as he recovers from shoulder capsule repair.,2025-02-16,2025-02-16
80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Cleveland,Guardians,CLE,3dbbc8ce-7069-4da4-be4f-6fbee631d8a7,Will Brennan,OF,RF,17,D60,c584783a-257f-4423-960e-f54484e85955,D60,Forearm,The Cleveland Guardians placed OF Will Brennan on the 60-day injured list with left forearm inflammation.,2025-05-22,2025-06-27
29dd9a87-5bcc-4774-80c3-7f50d985068b,Colorado,Rockies,COL,2df4c1ae-3eb7-4009-a7ef-00335aa82893,Thairo Estrada,IF,2B,39,D60,3174b895-902d-4eba-bb3b-67d1fed7d945,D60,Hamstring,The Colorado Rockies placed INF Thairo Estrada on the 60-day injured list with right hamstring strain.,2025-08-05,2025-08-08
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,0d9babdc-80b5-40c2-a71d-068219b9337b,Beau Brieske,P,RP,4,D60,6c01b0c4-7599-446f-9c47-246594892ee6,D60,Forearm,The Detroit Tigers placed RHP Beau Brieske on the 60-day injured list due to right forearm strain.,2025-09-12,2025-09-12
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,6ac810f6-694e-48b9-a7d8-1cc43a98206b,Jackson Jobe,P,SP,21,D60,87c6f68b-1975-4f2b-8d66-20813b441855,D60,Flexor,The Detroit Tigers placed RHP Jackson Jobe on the 60-day injured list with a flexor strain.,2025-05-30,2025-06-12
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,5f333b4b-e361-4705-8741-0c0f0dd1a4f7,Jason Foley,P,RP,68,D60,b8903fb1-6025-4494-b1a0-756641720316,D60,Shoulder,"The Detroit Tigers placed RHP Jason Foley on the 60-day injured list due to a shoulder strain. Foley underwent season-ending shoulder surgery, Cody Stavenhagen of The Athletic reports.",2025-06-04,2025-06-04
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,81188c28-2235-44cf-b11a-c58a192e3d4c,Reese Olson,P,SP,45,D60,fce3418c-1db8-4fa8-ae55-58b2d383c9e2,D60,Shoulder,The Detroit Tigers placed RHP Reese Olson on the 60-day injured list with a shoulder strain.,2025-07-28,2025-07-28
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,2f30fa8d-c4f7-42c2-8509-1a4feb3daa04,Sean Guenther,P,RP,73,D60,15ab5798-f365-4994-b362-db6887984e8e,D60,Hip,The Detroit Tigers placed LHP Sean Guenther on the 60-day injured list as he recovers from a left hip arthroscopy.,2025-07-06,2025-07-06
575c19b7-4052-41c2-9f0a-1c5813d02f99,Detroit,Tigers,DET,f216c7d9-7eca-466f-af1d-41a12887a7b1,Ty Madden,P,SP,36,D60,b1e09cf1-c5e8-476d-a06b-9223cf49c1ce,D60,Shoulder,The Detroit Tigers placed RHP Ty Madden on the 60-day injured list with a right shoulder inflammation.,2025-03-27,2025-03-28
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Houston,Astros,HOU,f4cba601-78ab-4c0a-8cc8-4236c6050480,Brandon Walter,P,RP,60,D60,d1fe16d0-9e21-4a94-b340-0450c5bb489b,D60,Elbow,The Houston Astros transferred LHP Brandon Walter to the 60-day injured list with a left elbow inflammation.,2025-07-24,2025-08-22
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Houston,Astros,HOU,07e64bda-3dd4-4634-84ff-1a2693ea6c76,Hayden Wesneski,P,RP,39,D60,b0ef3d7e-1b23-4e7b-bc50-5f705d62753e,D60,Elbow,The Houston Astros transferred RHP Hayden Wesneski to the 60-day injured list from the 15-day injured list with right elbow inflammation.,2025-05-09,2025-05-20
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Houston,Astros,HOU,2dcec70b-f79e-48f4-9641-0ef1e15cf81e,Kaleb Ort,P,RP,63,D60,59ba39f1-0c11-4204-87b5-d8d2e22fc806,D60,Elbow,The Houston Astros placed RHP Kaleb Ort on the 60-day injured list due to right elbow inflammation.,2025-09-05,2025-09-19
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Houston,Astros,HOU,8d9cf2ab-c06c-4ca9-96c0-8c17ef83b591,Ronel Blanco,P,SP,56,D60,160fb300-8bef-4700-967d-d304e5c171f9,D60,Elbow,The Houston Astros transferred RHP Ronel Blanco to the 60-day injured list with a right elbow inflammation.,2025-05-22,2025-06-01
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Houston,Astros,HOU,b383a233-3917-4371-9c49-683505c980d8,Zach Dezenzo,OF,LF,9,D60,0abfd9db-92bd-40ad-8ed1-b5d9880a01a7,D60,Hand,The Houston Astros placed INF Zach Dezenzo on the 60-day injured list with a left hand inflammation.,2025-05-31,2025-07-11
4f735188-37c8-473d-ae32-1f7e34ccf892,Los Angeles,Angels,LAA,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Anthony Rendon,IF,3B,6,D60,5dc4f6d0-42d5-4ef0-baee-7b68849c4b07,D60,Hip,The Los Angeles Angels placed INF Anthony Rendon on the 60-day injured list as he undergone hip surgery.,2025-02-15,2025-02-15
4f735188-37c8-473d-ae32-1f7e34ccf892,Los Angeles,Angels,LAA,7bc80ba7-450a-40b0-8864-0e0138b61ede,Ben Joyce,P,RP,44,D60,3e202182-e38c-4daf-8972-997afb108994,D60,Shoulder,"The Los Angeles Angels placed RHP Ben Joyce on the 60-day injured list as he reported a shoulder discomfort during a round of catch. Joyce underwent season-ending shoulder surgery today, the Angels announced.",2025-04-11,2025-05-14
4f735188-37c8-473d-ae32-1f7e34ccf892,Los Angeles,Angels,LAA,de4d7e8a-356f-49b4-8242-96f892fa8320,Gustavo Campero,OF,RF,51,D60,a810929d-9a37-49b8-a86e-638a404eaa46,D60,Ankle,The Los Angeles Angels transferred OF Gustavo Campero from the 10-day injured list to the 60-day injured list due to a left ankle sprain.,2025-08-12,2025-09-01
4f735188-37c8-473d-ae32-1f7e34ccf892,Los Angeles,Angels,LAA,4eba23e5-b274-4a2b-a3c7-fe2009a90619,Jorge Soler,OF,RF,12,D60,9d990cc0-ad2a-4757-bf32-44013263bd5c,D60,Back,The Los Angeles Angels placed OF Jorge Soler on the 10-day injured list with a low back inflammation.,2025-07-24,2025-09-08
4f735188-37c8-473d-ae32-1f7e34ccf892,Los Angeles,Angels,LAA,1cdd5198-b8c8-4c0f-8c96-b0192b00b8b2,Reid Detmers,P,RP,48,D60,8c8e5de4-43b1-4fe2-a405-192a33dc8ca0,D60,Elbow,The Los Angeles Angels transferred LHP Reid Detmers to the 60-day injured list with left elbow inflammation.,2025-09-11,2025-09-12
